playerID,yearID,gameNumber,teamID,leagueID,playedInGame,startingPosition
cardele01,1971,0,MIN,AL,0,
cuellmi01,1971,0,BAL,AL,1,
duncada01,1971,0,OAK,AL,0,
fossera01,1971,0,CLE,AL,0,
howarfr01,1971,0,WS2,AL,1,
jacksre01,1971,0,OAK,AL,1,
kalinal01,1971,0,DET,AL,1,
killeha01,1971,0,MIN,AL,1,
lolicmi01,1971,0,DET,AL,1,
mcdowsa01,1971,0,CLE,AL,0,
meltobi01,1971,0,CHA,AL,0,
messean01,1971,0,CAL,AL,0,
munsoth01,1971,0,NYA,AL,1,
olivato01,1971,0,MIN,AL,0,
otisam01,1971,0,KCA,AL,1,
palmeji01,1971,0,BAL,AL,1,
pattima01,1971,0,MIL,AL,0,
perryji01,1971,0,MIN,AL,0,
powelbo01,1971,0,BAL,AL,0,
rojasco01,1971,0,KCA,AL,1,
siebeso01,1971,0,BOS,AL,0,
woodwi01,1971,0,CHA,AL,0,
ellisdo01,1971,0,PIT,NL,1,1.0
benchjo01,1971,0,CIN,NL,1,2.0
mccovwi01,1971,0,SFN,NL,1,3.0
beckegl01,1971,0,CHN,NL,1,4.0
torrejo01,1971,0,SLN,NL,1,5.0
harrebu01,1971,0,NYN,NL,1,6.0
stargwi01,1971,0,PIT,NL,1,7.0
mayswi01,1971,0,SFN,NL,1,8.0
aaronha01,1971,0,ATL,NL,1,9.0
bondsbo01,1971,0,SFN,NL,1,
brocklo01,1971,0,SLN,NL,1,
carltst01,1971,0,SLN,NL,0,
carrocl02,1971,0,CIN,NL,0,
clemero01,1971,0,PIT,NL,1,
colbena01,1971,0,SDN,NL,1,
daviswi02,1971,0,LAN,NL,1,
dierkla01,1971,0,HOU,NL,0,
jenkife01,1971,0,CHN,NL,1,
kessido01,1971,0,CHN,NL,1,
maricju01,1971,0,SFN,NL,1,
mayle01,1971,0,CIN,NL,1,
millafe01,1971,0,ATL,NL,1,
rosepe01,1971,0,CIN,NL,1,
sanguma01,1971,0,PIT,NL,0,
santoro01,1971,0,CHN,NL,1,
seaveto01,1971,0,NYN,NL,0,
staubru01,1971,0,MON,NL,0,
wilsodo01,1971,0,HOU,NL,1,
wiseri01,1971,0,PHI,NL,0,
palmeji01,1972,0,BAL,AL,1,1.0
freehbi01,1972,0,DET,AL,1,2.0
allendi01,1972,0,CHA,AL,1,3.0
carewro01,1972,0,MIN,AL,1,4.0
robinbr01,1972,0,BAL,AL,1,5.0
grichbo01,1972,0,BAL,AL,1,6.0
yastrca01,1972,0,BOS,AL,1,7.0
murcebo01,1972,0,NYA,AL,1,8.0
jacksre01,1972,0,OAK,AL,1,9.0
aparilu01,1972,0,BOS,AL,0,
bandosa01,1972,0,OAK,AL,1,
campabe01,1972,0,OAK,AL,0,
cashno01,1972,0,DET,AL,1,
colemjo05,1972,0,DET,AL,0,
dobsopa01,1972,0,BAL,AL,0,
fiskca01,1972,0,BOS,AL,1,
harrato01,1972,0,TEX,AL,0,
holtzke01,1972,0,OAK,AL,0,
hunteca01,1972,0,OAK,AL,0,
lolicmi01,1972,0,DET,AL,1,
mayca01,1972,0,CHA,AL,0,
mcnalda01,1972,0,BAL,AL,1,
otisam01,1972,0,KCA,AL,0,
patekfr01,1972,0,KCA,AL,0,
perryga01,1972,0,CLE,AL,1,
pinielo01,1972,0,KCA,AL,1,
rodriel01,1972,0,MIL,AL,0,
rojasco01,1972,0,KCA,AL,1,
rudijo01,1972,0,OAK,AL,1,
ryanno01,1972,0,CAL,AL,0,
scheiri01,1972,0,KCA,AL,1,
smithre06,1972,0,BOS,AL,1,
woodwi01,1972,0,CHA,AL,1,
gibsobo01,1972,0,SLN,NL,1,1.0
benchjo01,1972,0,CIN,NL,1,2.0
mayle01,1972,0,HOU,NL,1,3.0
morgajo02,1972,0,CIN,NL,1,4.0
torrejo01,1972,0,SLN,NL,1,5.0
kessido01,1972,0,CHN,NL,1,6.0
stargwi01,1972,0,PIT,NL,1,7.0
mayswi01,1972,0,NYN,NL,1,8.0
aaronha01,1972,0,ATL,NL,1,9.0
beckegl01,1972,0,CHN,NL,1,
blassst01,1972,0,PIT,NL,1,
brocklo01,1972,0,SLN,NL,0,
carltst01,1972,0,PHI,NL,1,
carrocl02,1972,0,CIN,NL,0,
cedence01,1972,0,HOU,NL,1,
clemero01,1972,0,PIT,NL,0,
colbena01,1972,0,SDN,NL,1,
jenkife01,1972,0,CHN,NL,0,
mcgratu01,1972,0,NYN,NL,1,
nolanga01,1972,0,CIN,NL,0,
oliveal01,1972,0,PIT,NL,1,
sanguma01,1972,0,PIT,NL,1,
santoro01,1972,0,CHN,NL,1,
seaveto01,1972,0,NYN,NL,0,
simmote01,1972,0,SLN,NL,0,
speiech01,1972,0,SFN,NL,1,
stonebi01,1972,0,MON,NL,1,
suttodo01,1972,0,LAN,NL,1,
willibi01,1972,0,CHN,NL,1,
hunteca01,1973,0,OAK,AL,1,1.0
fiskca01,1973,0,BOS,AL,1,2.0
maybejo01,1973,0,KCA,AL,1,3.0
carewro01,1973,0,MIN,AL,1,4.0
robinbr01,1973,0,BAL,AL,1,5.0
campabe01,1973,0,OAK,AL,1,6.0
murcebo01,1973,0,NYA,AL,1,7.0
otisam01,1973,0,KCA,AL,1,8.0
jacksre01,1973,0,OAK,AL,1,9.0
allendi01,1973,0,CHA,AL,0,
bandosa01,1973,0,OAK,AL,1,
bellbu01,1973,0,CLE,AL,1,
blairpa01,1973,0,BAL,AL,1,
blylebe01,1973,0,MIN,AL,1,
brinked01,1973,0,DET,AL,1,
colboji01,1973,0,MIL,AL,0,
fingero01,1973,0,OAK,AL,1,
freehbi01,1973,0,DET,AL,0,
holtzke01,1973,0,OAK,AL,1,
hortowi01,1973,0,DET,AL,1,
kellypa01,1973,0,CHA,AL,1,
leebi03,1973,0,BOS,AL,0,
lylesp01,1973,0,NYA,AL,1,
mayda01,1973,0,MIL,AL,1,
munsoth01,1973,0,NYA,AL,1,
nelsoda01,1973,0,TEX,AL,1,
rojasco01,1973,0,KCA,AL,1,
ryanno01,1973,0,CAL,AL,1,
singebi01,1973,0,CAL,AL,1,
spencji01,1973,0,TEX,AL,1,
yastrca01,1973,0,BOS,AL,0,
wiseri01,1973,0,SLN,NL,1,1.0
benchjo01,1973,0,CIN,NL,1,2.0
aaronha01,1973,0,ATL,NL,1,3.0
morgajo02,1973,0,CIN,NL,1,4.0
santoro01,1973,0,CHN,NL,1,5.0
speiech01,1973,0,SFN,NL,1,6.0
rosepe01,1973,0,CIN,NL,1,7.0
cedence01,1973,0,HOU,NL,1,8.0
willibi01,1973,0,CHN,NL,1,9.0
billija01,1973,0,CIN,NL,0,
bondsbo01,1973,0,SFN,NL,1,
breweji01,1973,0,LAN,NL,1,
colbena01,1973,0,SDN,NL,1,
conceda01,1973,0,CIN,NL,0,
daviswi02,1973,0,LAN,NL,1,
evansda01,1973,0,ATL,NL,1,
fairlro01,1973,0,MON,NL,1,
giustda01,1973,0,PIT,NL,1,
johnsda02,1973,0,ATL,NL,1,
mayswi01,1973,0,NYN,NL,1,
motama01,1973,0,LAN,NL,1,
osteecl01,1973,0,LAN,NL,1,
russebi01,1973,0,LAN,NL,1,
seaveto01,1973,0,NYN,NL,1,
simmote01,1973,0,SLN,NL,1,
stargwi01,1973,0,PIT,NL,1,
suttodo01,1973,0,LAN,NL,1,
torrejo01,1973,0,SLN,NL,1,
twitcwa01,1973,0,PHI,NL,1,
watsobo01,1973,0,HOU,NL,1,
perryga01,1974,0,CLE,AL,1,1.0
munsoth01,1974,0,NYA,AL,1,2.0
allendi01,1974,0,CHA,AL,1,3.0
carewro01,1974,0,MIN,AL,1,4.0
robinbr01,1974,0,BAL,AL,1,5.0
campabe01,1974,0,OAK,AL,1,6.0
burroje01,1974,0,TEX,AL,1,7.0
murcebo01,1974,0,NYA,AL,1,8.0
jacksre01,1974,0,OAK,AL,1,9.0
bandosa01,1974,0,OAK,AL,0,
busbyst01,1974,0,KCA,AL,0,
chalkda01,1974,0,CAL,AL,1,
cuellmi01,1974,0,BAL,AL,0,
fingero01,1974,0,OAK,AL,1,
fiskca01,1974,0,BOS,AL,0,
grichbo01,1974,0,BAL,AL,1,
hendrge01,1974,0,CLE,AL,1,
herrmed01,1974,0,CHA,AL,0,
hillejo01,1974,0,DET,AL,0,
hunteca01,1974,0,OAK,AL,1,
kalinal01,1974,0,DET,AL,1,
maybejo01,1974,0,KCA,AL,1,
moneydo01,1974,0,MIL,AL,0,
porteda02,1974,0,MIL,AL,0,
robinfr02,1974,0,CAL,AL,1,
rojasco01,1974,0,KCA,AL,0,
rudijo01,1974,0,OAK,AL,1,
sundbji01,1974,0,TEX,AL,0,
tiantlu01,1974,0,BOS,AL,1,
woodwi01,1974,0,CHA,AL,0,
yastrca01,1974,0,BOS,AL,1,
messean01,1974,0,LAN,NL,1,1.0
benchjo01,1974,0,CIN,NL,1,2.0
garvest01,1974,0,LAN,NL,1,3.0
morgajo02,1974,0,CIN,NL,1,4.0
ceyro01,1974,0,LAN,NL,1,5.0
bowala01,1974,0,PHI,NL,1,6.0
rosepe01,1974,0,CIN,NL,1,7.0
wynnji01,1974,0,LAN,NL,1,8.0
aaronha01,1974,0,ATL,NL,1,9.0
brettke01,1974,0,PIT,NL,1,
brocklo01,1974,0,SLN,NL,1,
caprabu01,1974,0,ATL,NL,0,
carltst01,1974,0,PHI,NL,0,
cashda01,1974,0,PHI,NL,1,
cedence01,1974,0,HOU,NL,1,
garrra01,1974,0,ATL,NL,1,
groteje01,1974,0,NYN,NL,1,
grubbjo01,1974,0,SDN,NL,1,
kessido01,1974,0,CHN,NL,1,
marshmi01,1974,0,LAN,NL,1,
matlajo01,1974,0,NYN,NL,1,
mcgloly01,1974,0,SLN,NL,1,
perezto01,1974,0,CIN,NL,1,
rogerst01,1974,0,MON,NL,0,
schmimi01,1974,0,PHI,NL,1,
simmote01,1974,0,SLN,NL,0,
smithre06,1974,0,SLN,NL,1,
speiech01,1974,0,SFN,NL,0,
bluevi01,1975,0,OAK,AL,1,1.0
munsoth01,1975,0,NYA,AL,1,2.0
tenacge01,1975,0,OAK,AL,1,3.0
carewro01,1975,0,MIN,AL,1,4.0
nettlgr01,1975,0,NYA,AL,1,5.0
campabe01,1975,0,OAK,AL,1,6.0
rudijo01,1975,0,OAK,AL,1,7.0
bondsbo01,1975,0,NYA,AL,1,8.0
jacksre01,1975,0,OAK,AL,1,9.0
aaronha01,1975,0,MIL,AL,1,
busbyst01,1975,0,KCA,AL,1,
chalkda01,1975,0,CAL,AL,0,
dentbu01,1975,0,CHA,AL,1,
fingero01,1975,0,OAK,AL,0,
freehbi01,1975,0,DET,AL,0,
gossari01,1975,0,CHA,AL,1,
hargrmi01,1975,0,TEX,AL,1,
harrato01,1975,0,TEX,AL,0,
hendrge01,1975,0,CLE,AL,1,
hunteca01,1975,0,NYA,AL,1,
kaatji01,1975,0,CHA,AL,1,
lynnfr01,1975,0,BOS,AL,1,
mcraeha01,1975,0,KCA,AL,1,
ortajo01,1975,0,CHA,AL,0,
palmeji01,1975,0,BAL,AL,0,
ryanno01,1975,0,CAL,AL,0,
scottge02,1975,0,MIL,AL,1,
washicl01,1975,0,OAK,AL,1,
yastrca01,1975,0,BOS,AL,1,
reussje01,1975,0,PIT,NL,1,1.0
benchjo01,1975,0,CIN,NL,1,2.0
garvest01,1975,0,LAN,NL,1,3.0
morgajo02,1975,0,CIN,NL,1,4.0
ceyro01,1975,0,LAN,NL,1,5.0
conceda01,1975,0,CIN,NL,1,6.0
brocklo01,1975,0,SLN,NL,1,7.0
wynnji01,1975,0,LAN,NL,1,8.0
rosepe01,1975,0,CIN,NL,1,9.0
bowala01,1975,0,PHI,NL,1,
cartega01,1975,0,MON,NL,1,
cashda01,1975,0,PHI,NL,1,
jonesra01,1975,0,SDN,NL,1,
luzingr01,1975,0,PHI,NL,1,
madlobi01,1975,0,CHN,NL,1,
marshmi01,1975,0,LAN,NL,0,
matlajo01,1975,0,NYN,NL,1,
mcgratu01,1975,0,PHI,NL,0,
messean01,1975,0,LAN,NL,0,
murcebo01,1975,0,SFN,NL,1,
niekrph01,1975,0,ATL,NL,0,
oliveal01,1975,0,PIT,NL,1,
perezto01,1975,0,CIN,NL,1,
sanguma01,1975,0,PIT,NL,0,
seaveto01,1975,0,NYN,NL,1,
smithre06,1975,0,SLN,NL,1,
suttodo01,1975,0,LAN,NL,1,
watsobo01,1975,0,HOU,NL,1,
fidryma01,1976,0,DET,AL,1,1.0
munsoth01,1976,0,NYA,AL,1,2.0
carewro01,1976,0,MIN,AL,1,3.0
grichbo01,1976,0,BAL,AL,1,4.0
brettge01,1976,0,KCA,AL,1,5.0
harrato01,1976,0,TEX,AL,1,6.0
lefloro01,1976,0,DET,AL,1,7.0
lynnfr01,1976,0,BOS,AL,1,8.0
staubru01,1976,0,DET,AL,1,9.0
belanma01,1976,0,BAL,AL,1,
chambch01,1976,0,NYA,AL,1,
fingero01,1976,0,OAK,AL,0,
fiskca01,1976,0,BOS,AL,1,
garneph01,1976,0,OAK,AL,1,
gossari01,1976,0,CHA,AL,0,
hunteca01,1976,0,NYA,AL,1,
larocda01,1976,0,CLE,AL,0,
lylesp01,1976,0,NYA,AL,0,
mcraeha01,1976,0,KCA,AL,1,
moneydo01,1976,0,MIL,AL,1,
otisam01,1976,0,KCA,AL,1,
patekfr01,1976,0,KCA,AL,1,
randowi01,1976,0,NYA,AL,0,
rivermi01,1976,0,NYA,AL,1,
tananfr01,1976,0,CAL,AL,1,
tiantlu01,1976,0,BOS,AL,1,
travebi01,1976,0,MIL,AL,0,
finlech01,1995,0,CAL,AL,0,
griffke02,1995,0,SEA,AL,0,
hansoer01,1995,0,BOS,AL,0,
martide01,1995,0,CLE,AL,1,
martiti02,1995,0,SEA,AL,1,
mcgwima01,1995,0,OAK,AL,0,
mesajo01,1995,0,CLE,AL,1,
oneilpa01,1995,0,NYA,AL,1,
ontivst02,1995,0,OAK,AL,1,
ramirma02,1995,0,CLE,AL,1,
rogerke01,1995,0,TEX,AL,1,
seitzke01,1995,0,MIL,AL,1,
smithle02,1995,0,CAL,AL,0,
stanlmi02,1995,0,NYA,AL,1,
vaughmo01,1995,0,BOS,AL,1,
wellsda01,1995,0,DET,AL,1,
nomohi01,1995,0,LAN,NL,1,1.0
piazzmi01,1995,0,LAN,NL,1,2.0
mcgrifr01,1995,0,ATL,NL,1,3.0
biggicr01,1995,0,HOU,NL,1,4.0
castivi02,1995,0,COL,NL,1,5.0
larkiba01,1995,0,CIN,NL,1,6.0
bondsba01,1995,0,SFN,NL,1,7.0
dykstle01,1995,0,PHI,NL,1,8.0
gwynnto01,1995,0,SDN,NL,1,9.0
gantro01,1995,0,CIN,NL,1,10.0
bicheda01,1995,0,COL,NL,1,
bonilbo01,1995,0,NYN,NL,1,
coninje01,1995,0,FLO,NL,1,
daultda01,1995,0,PHI,NL,1,
gracema01,1995,0,CHN,NL,1,
greenty01,1995,0,PHI,NL,1,
henketo01,1995,0,SLN,NL,1,
maddugr01,1995,0,ATL,NL,0,
mondera01,1995,0,LAN,NL,1,
moranmi01,1995,0,PHI,NL,1,
myersra01,1995,0,CHN,NL,1,
neaglde01,1995,0,PIT,NL,1,
offerjo01,1995,0,LAN,NL,1,
perezca01,1995,0,MON,NL,1,
sandere02,1995,0,CIN,NL,1,
slocuhe01,1995,0,PHI,NL,1,
smilejo01,1995,0,CIN,NL,1,
smithoz01,1995,0,SLN,NL,0,
sosasa01,1995,0,CHN,NL,1,
willima04,1995,0,SFN,NL,0,
worreto01,1995,0,LAN,NL,0,
nagych01,1996,0,CLE,AL,1,1.0
rodriiv01,1996,0,TEX,AL,1,2.0
vaughmo01,1996,0,BOS,AL,1,3.0
alomaro01,1996,0,BAL,AL,1,4.0
boggswa01,1996,0,NYA,AL,1,5.0
ripkeca01,1996,0,BAL,AL,1,6.0
belleal01,1996,0,CLE,AL,1,7.0
loftoke01,1996,0,CLE,AL,1,8.0
anderbr01,1996,0,BAL,AL,1,9.0
alomasa02,1996,0,CLE,AL,1,
buhneja01,1996,0,SEA,AL,1,
cartejo01,1996,0,TOR,AL,1,
finlech01,1996,0,CAL,AL,1,
frymatr01,1996,0,DET,AL,1,
griffke02,1996,0,SEA,AL,0,
hernaro01,1996,0,CHA,AL,1,
knoblch01,1996,0,MIN,AL,1,
martied01,1996,0,SEA,AL,1,
mcgwima01,1996,0,OAK,AL,1,
mesajo01,1996,0,CLE,AL,0,
montgje01,1996,0,KCA,AL,0,
pavliro01,1996,0,TEX,AL,1,
percitr01,1996,0,CAL,AL,1,
pettian01,1996,0,NYA,AL,0,
rodrial01,1996,0,SEA,AL,1,
thomafr04,1996,0,CHA,AL,0,
vaughgr01,1996,0,MIL,AL,0,
wettejo01,1996,0,NYA,AL,0,
wilsoda01,1996,0,SEA,AL,1,
smoltjo01,1996,0,ATL,NL,1,1.0
piazzmi01,1996,0,LAN,NL,1,2.0
mcgrifr01,1996,0,ATL,NL,1,3.0
biggicr01,1996,0,HOU,NL,1,4.0
jonesch06,1996,0,ATL,NL,1,5.0
larkiba01,1996,0,CIN,NL,1,6.0
bondsba01,1996,0,SFN,NL,1,7.0
johnsla03,1996,0,NYN,NL,1,8.0
bicheda01,1996,0,COL,NL,1,9.0
bagweje01,1996,0,HOU,NL,1,
bottari01,1996,0,PHI,NL,1,
brownke01,1996,0,FLO,NL,1,
burksel01,1996,0,COL,NL,1,
caminke01,1996,0,SDN,NL,1,
glavito02,1996,0,ATL,NL,1,
grudzma01,1996,0,MON,NL,1,
gwynnto01,1996,0,SDN,NL,0,
hundlto01,1996,0,NYN,NL,1,
kendaja01,1996,0,PIT,NL,1,
leiteal01,1996,0,FLO,NL,1,
winfida01,1986,0,NYA,AL,1,9.0
aasedo01,1986,0,BAL,AL,1,
baineha01,1986,0,CHA,AL,1,
barfije01,1986,0,TOR,AL,1,
brettge01,1986,0,KCA,AL,0,
cansejo01,1986,0,OAK,AL,0,
fernato01,1986,0,TOR,AL,1,
gedmari01,1986,0,BOS,AL,1,
hernawi01,1986,0,DET,AL,0,
higuete01,1986,0,MIL,AL,1,
houghch01,1986,0,TEX,AL,1,
jacobbr01,1986,0,CLE,AL,1,
mattido01,1986,0,NYA,AL,1,
mosebll01,1986,0,TOR,AL,1,
murraed02,1986,0,BAL,AL,0,
preslji01,1986,0,SEA,AL,0,
riceji01,1986,0,BOS,AL,1,
righeda01,1986,0,NYA,AL,1,
schroke01,1986,0,CLE,AL,0,
whitefr01,1986,0,KCA,AL,1,
wittmi01,1986,0,CAL,AL,0,
goodedw01,1986,0,NYN,NL,1,1.0
cartega01,1986,0,NYN,NL,1,2.0
hernake01,1986,0,NYN,NL,1,3.0
sandbry01,1986,0,CHN,NL,1,4.0
schmimi01,1986,0,PHI,NL,1,5.0
smithoz01,1986,0,SLN,NL,1,6.0
gwynnto01,1986,0,SDN,NL,1,7.0
murphda05,1986,0,ATL,NL,1,8.0
strawda01,1986,0,NYN,NL,1,9.0
basske01,1986,0,HOU,NL,1,
brookhu01,1986,0,MON,NL,1,
brownch02,1986,0,SFN,NL,1,
davisch01,1986,0,SFN,NL,1,
davisgl01,1986,0,HOU,NL,1,
davisjo02,1986,0,CHN,NL,1,
fernasi01,1986,0,NYN,NL,1,
francjo01,1986,0,CIN,NL,0,
krukomi01,1986,0,SFN,NL,1,
parkeda01,1986,0,CIN,NL,1,
penato01,1986,0,PIT,NL,1,
raineti01,1986,0,MON,NL,1,
rawlesh01,1986,0,PHI,NL,0,
reardje01,1986,0,MON,NL,0,
rhoderi01,1986,0,PIT,NL,0,
saxst01,1986,0,LAN,NL,1,
scottmi03,1986,0,HOU,NL,1,
smithda02,1986,0,HOU,NL,0,
valenfe01,1986,0,LAN,NL,1,
saberbr01,1987,0,KCA,AL,1,1.0
kennete02,1987,0,BAL,AL,1,2.0
mattido01,1987,0,NYA,AL,1,3.0
randowi01,1987,0,NYA,AL,1,4.0
boggswa01,1987,0,BOS,AL,1,5.0
ripkeca01,1987,0,BAL,AL,1,6.0
bellge02,1987,0,TOR,AL,1,7.0
henderi01,1987,0,NYA,AL,1,8.0
winfida01,1987,0,NYA,AL,1,9.0
baineha01,1987,0,CHA,AL,1,
brettge01,1987,0,KCA,AL,0,
evansdw01,1987,0,BOS,AL,1,
fernato01,1987,0,TOR,AL,1,
henketo01,1987,0,TOR,AL,1,
howelja01,1987,0,OAK,AL,1,
hurstbr01,1987,0,BOS,AL,0,
langsma01,1987,0,SEA,AL,1,
mcgwima01,1987,0,OAK,AL,1,
morrija02,1987,0,DET,AL,1,
nokesma01,1987,0,DET,AL,1,
parrila01,1987,0,TEX,AL,1,
plesada01,1987,0,MIL,AL,1,
puckeki01,1987,0,MIN,AL,1,
reynoha01,1987,0,SEA,AL,1,
righeda01,1987,0,NYA,AL,1,
seitzke01,1987,0,KCA,AL,1,
tablepa01,1987,0,CLE,AL,1,
trammal01,1987,0,DET,AL,1,
whitalo01,1987,0,DET,AL,0,
wittmi01,1987,0,CAL,AL,0,
scottmi03,1987,0,HOU,NL,1,1.0
cartega01,1987,0,NYN,NL,1,2.0
clarkja01,1987,0,SLN,NL,1,3.0
sandbry01,1987,0,CHN,NL,1,4.0
schmimi01,1987,0,PHI,NL,1,5.0
smithoz01,1987,0,SLN,NL,1,6.0
daviser01,1987,0,CIN,NL,1,7.0
dawsoan01,1987,0,CHN,NL,1,8.0
strawda01,1987,0,NYN,NL,1,9.0
bedrost01,1987,0,PHI,NL,1,
brookhu01,1987,0,MON,NL,1,
martist01,1936,0,SLN,NL,0,
moorejo02,1936,0,NY1,NL,0,
mungova01,1936,0,BRO,NL,0,
ottme01,1936,0,NY1,NL,1,
riggsle01,1936,0,CIN,NL,1,
suhrgu01,1936,0,PIT,NL,0,
vaughar01,1936,0,PIT,NL,0,
warnelo01,1936,0,CHN,NL,1,
gomezle01,1937,0,NYA,AL,1,1.0
dickebi01,1937,0,NYA,AL,1,2.0
gehrilo01,1937,0,NYA,AL,1,3.0
gehrich01,1937,0,DET,AL,1,4.0
rolfere01,1937,0,NYA,AL,1,5.0
cronijo01,1937,0,BOS,AL,1,6.0
westsa01,1937,0,SLA,AL,1,7.0
averiea01,1937,0,CLE,AL,1,8.0
dimagjo01,1937,0,NYA,AL,1,9.0
bellbe01,1937,0,SLA,AL,0,
bridgto01,1937,0,DET,AL,1,
cliftha01,1937,0,SLA,AL,0,
cramedo01,1937,0,BOS,AL,0,
ferreri01,1937,0,WS1,AL,0,
ferrewe01,1937,0,WS1,AL,0,
foxxji01,1937,0,BOS,AL,1,
greenha01,1937,0,DET,AL,0,
grovele01,1937,0,BOS,AL,0,
hardeme01,1937,0,CLE,AL,1,
moseswa01,1937,0,PHA,AL,0,
murphjo04,1937,0,NYA,AL,0,
myerbu01,1937,0,WS1,AL,0,
sewellu01,1937,0,CHA,AL,0,
stratmo01,1937,0,CHA,AL,0,
walkege02,1937,0,DET,AL,0,
deandi01,1937,0,SLN,NL,1,1.0
hartnga01,1937,0,CHN,NL,1,2.0
mizejo01,1937,0,SLN,NL,1,3.0
hermabi01,1937,0,CHN,NL,1,4.0
vaughar01,1937,0,PIT,NL,1,5.0
bartedi01,1937,0,NY1,NL,1,6.0
medwijo01,1937,0,SLN,NL,1,7.0
demarfr02,1937,0,CHN,NL,1,8.0
wanerpa01,1937,0,PIT,NL,1,9.0
blantcy01,1937,0,PIT,NL,1,
colliri02,1937,0,CHN,NL,1,
grissle01,1937,0,CIN,NL,1,
hubbeca01,1937,0,NY1,NL,1,
jurgebi01,1937,0,CHN,NL,0,
lombaer01,1937,0,CIN,NL,0,
carrach01,1951,0,CHA,AL,1,6.0
willite01,1951,0,BOS,AL,1,7.0
dimagdo01,1951,0,BOS,AL,1,8.0
wertzvi01,1951,0,DET,AL,1,9.0
busbyji01,1951,0,CHA,AL,1,
dimagjo01,1951,0,NYA,AL,0,
dobyla01,1951,0,CLE,AL,1,
doerrbo01,1951,0,BOS,AL,1,
gumpera01,1951,0,CHA,AL,0,
heganji01,1951,0,CLE,AL,1,
hutchfr01,1951,0,DET,AL,1,
lemonbo01,1951,0,CLE,AL,1,
lopated01,1951,0,NYA,AL,1,
marreco01,1951,0,WS1,AL,0,
minosmi01,1951,0,CHA,AL,1,
parneme01,1951,0,BOS,AL,1,
rizzuph01,1951,0,NYA,AL,1,
robined01,1951,0,CHA,AL,1,
shantbo01,1951,0,PHA,AL,0,
stephve01,1951,0,BOS,AL,1,
roberro01,1951,0,PHI,NL,1,1.0
camparo01,1951,0,BRO,NL,1,2.0
hodgegi01,1951,0,BRO,NL,1,3.0
robinja02,1951,0,BRO,NL,1,4.0
elliobo01,1951,0,BSN,NL,1,5.0
darkal01,1951,0,NY1,NL,1,6.0
musiast01,1951,0,SLN,NL,1,7.0
ashburi01,1951,0,PHI,NL,1,8.0
ennisde01,1951,0,PHI,NL,1,9.0
blackew01,1951,0,CIN,NL,1,
edwarbr01,1951,0,CHN,NL,0,
jansela01,1951,0,NY1,NL,0,
joneswi01,1951,0,PHI,NL,1,
kinerra01,1951,0,PIT,NL,1,
leonadu02,1951,0,CHN,NL,0,
maglisa01,1951,0,NY1,NL,1,
newcodo01,1951,0,BRO,NL,1,
reesepe01,1951,0,BRO,NL,1,
roepr01,1951,0,BRO,NL,0,
schoere01,1951,0,SLN,NL,1,
slaugen01,1951,0,SLN,NL,1,
snidedu01,1951,0,BRO,NL,1,
spahnwa01,1951,0,BSN,NL,0,
westlwa01,1951,0,SLN,NL,1,
wyrosjo01,1951,0,CIN,NL,1,
raschvi01,1952,0,NYA,AL,1,1.0
berrayo01,1952,0,NYA,AL,1,2.0
robined01,1952,0,CHA,AL,1,3.0
avilabo01,1952,0,CLE,AL,1,4.0
rosenal01,1952,0,CLE,AL,1,5.0
rizzuph01,1952,0,NYA,AL,1,6.0
mitchda01,1952,0,CLE,AL,1,7.0
dimagdo01,1952,0,BOS,AL,1,8.0
bauerha01,1952,0,NYA,AL,1,9.0
dobyla01,1952,0,CLE,AL,1,
fainfe01,1952,0,PHA,AL,0,
foxne01,1952,0,CHA,AL,0,
garcimi01,1952,0,CLE,AL,0,
heganji01,1952,0,CLE,AL,0,
jenseja01,1952,0,WS1,AL,1,
joosted01,1952,0,PHA,AL,0,
kellge01,1952,0,BOS,AL,0,
lemonbo01,1952,0,CLE,AL,1,
mantlmi01,1952,0,NYA,AL,0,
mcdougi01,1952,0,NYA,AL,1,
minosmi01,1952,0,CHA,AL,1,
paigesa01,1952,0,SLA,AL,0,
reynoal01,1952,0,NYA,AL,0,
shantbo01,1952,0,PHA,AL,1,
wertzvi01,1952,0,DET,AL,0,
yosted01,1952,0,WS1,AL,0,
simmocu01,1952,0,PHI,NL,1,1.0
camparo01,1952,0,BRO,NL,1,2.0
lockmwh01,1952,0,NY1,NL,1,3.0
robinja02,1952,0,BRO,NL,1,4.0
thomsbo01,1952,0,NY1,NL,1,5.0
hamnegr01,1952,0,PHI,NL,1,6.0
sauerha01,1952,0,CHN,NL,1,7.0
musiast01,1952,0,SLN,NL,1,8.0
slaugen01,1952,0,SLN,NL,1,9.0
atwelto01,1952,0,CHN,NL,0,
darkal01,1952,0,NY1,NL,0,
furilca01,1952,0,BRO,NL,0,
hattogr01,1952,0,CIN,NL,0,
hearnji01,1952,0,NY1,NL,0,
hodgegi01,1952,0,BRO,NL,0,
irvinmo01,1952,0,NY1,NL,0,
kinerra01,1952,0,PIT,NL,0,
maglisa01,1952,0,NY1,NL,0,
reesepe01,1952,0,BRO,NL,1,
roberro01,1952,0,PHI,NL,0,
roepr01,1952,0,BRO,NL,0,
rushbo01,1952,0,CHN,NL,1,
schoere01,1952,0,SLN,NL,0,
snidedu01,1952,0,BRO,NL,0,
